name,carbon_2007,latitude,energy_2000,country,parentcomp_id,carbon_2000,carbon_nextdecade,intensity_2007,company_id,plant_id,longitude,intensity_nextdecade,city_name,energy_2007,energy_nextdecade,intensity_2000,state,state_code,is_renewable,intensity_category,carbon_change_2000_2007,carbon_change_2007_future,energy_change_2000_2007,energy_change_2007_future,carbon_growing,carbon_declining,is_high_emitter,is_clean_plant,size_category,region,intensity_category_low,intensity_category_medium,intensity_category_unknown,size_category_medium,size_category_small,size_category_zero,state_Australian CapitalTerritory,state_AustralianCapital Territory,state_AustralianCapitalTerritory,state_New SouthWales,state_NewSouthWales,state_NorthernTerritory,state_Queensland,state_SouthAustralia,state_Tasmania,state_Victoria,state_WesternAustralia,region_Queensland,region_Tasmania,region_Victoria,company_plants_count,parent_plants_count
TUMUT-3,0.0,-35.56667,60647.79775,Australia,Unknown,0.0,0.0,0.0,SNOWYHYDROLTD,46695,148.3,0.0,Talbingo,102063.5887,192756.11575000003,0.0,New SouthWales,New SouthWales,1,unknown,0.0,0.0,41415.790949999995,90692.52705000003,0,0,0,1,large,Other,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7,382
TUMUT-3A,0.0,-35.56667,0.0,Australia,Unknown,0.0,0.0,0.0,SNOWYHYDROLTD,46696,148.3,0.0,Talbingo,1401.976,1401.976,0.0,New SouthWales,New SouthWales,1,unknown,0.0,0.0,1401.976,0.0,0,0,0,1,medium,Other,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7,382
TUNGKETTA HILL,0.0,-33.65,0.0,Australia,Unknown,0.0,0.0,0.0,AUSKERENERGIES,46712,134.8833,0.0,Elliston,0.0,185220.4062,0.0,SouthAustralia,SouthAustralia,1,unknown,0.0,0.0,0.0,185220.4062,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,382
ULTIMOSYDNEYTECH,534.658,-33.87861,474.1909,Australia,Unknown,494.8327,534.658,2242.406,SYDNEYINSTITUTE OFTECHNOLOGY,47091,151.1969,2242.406,Ultimo,476.861,476.861,2087.062,New SouthWales,New SouthWales,0,high,39.82530000000003,0.0,2.670099999999991,0.0,1,0,0,0,small,Other,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
UNICHEMAMELBOURNE,23609.17725,-37.81667,37386.5586,Australia,Unknown,15880.16725,30547.9902,1649.2159,UNILEVERPLC,47171,144.9667,1649.2159,Melbourne,37045.4688,37045.4688,1533.365,Victoria,VIC,0,high,7729.01,6938.81295,-341.0897999999943,0.0,1,0,1,0,medium,Victoria,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,382
UNIVERSITYSQUARE,0.0,-31.98333,0.0,Australia,Unknown,0.0,0.0,0.0,UNIVERSITY OFMELBOURNE,47262,150.8667,0.0,Parkville,48.1557,48.1557,0.0,Victoria,VIC,1,unknown,0.0,0.0,48.1557,0.0,0,0,0,1,small,Victoria,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,382
UNSWUNIGYM,598.015,-33.91667,0.0,Australia,Unknown,0.0,598.015,2223.415,UNIVERSITY OFNEWSOUTHWALES,47267,151.2167,2223.415,Kensington,537.9248,537.9248,0.0,New SouthWales,New SouthWales,0,high,598.015,0.0,537.9248,0.0,1,0,1,0,small,Other,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
VICTORIA MILL,0.0,-18.65,27262.6309,Australia,Unknown,0.0,0.0,0.0,CSRSUGAR,48213,146.15,0.0,Ingham,27835.9395,27835.9395,0.0,Queensland,QLD,1,unknown,0.0,0.0,573.3086000000003,0.0,0,0,0,1,medium,Queensland,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,7,382
VINCENTNORTH,0.0,-34.78333,0.0,Australia,IFM RENEWABLEENERGY PTYLTD,0.0,0.0,0.0,PACIFICHYDROLTD,48437,137.85,0.0,PortVincent,0.0,95670.3828,0.0,SouthAustralia,SouthAustralia,1,unknown,0.0,0.0,0.0,95670.3828,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10,3
W&amp;CHHOSPITAL,5416.1489,-34.93333,5663.855,Australia,Unknown,4961.145,5416.1489,1880.78,WOMENS &amp; CHILDRENSHOSPITAL,48754,138.6,1880.78,Adelaide,5759.4702,5759.4702,1751.861,SouthAustralia,SouthAustralia,0,high,455.0038999999997,0.0,95.61520000000019,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,382
WAGERUP,23609.17725,-32.92,60647.79775,Australia,ALCOAINC,15880.16725,35315.901,1477.677,ALLETEINC,48805,115.88,1477.677,Wagerup,102063.5887,175573.4062,1377.866,WesternAustralia,WesternAustralia,0,medium,7729.01,11706.723749999997,41415.790949999995,73509.8175,1,0,1,0,large,Other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,3
WAGERUP ALINTA,0.0,-32.91667,0.0,Australia,ALINTALTD,0.0,35315.901,0.0,ALINTALTD,48806,115.8833,1069.358,Wagerup,0.0,192756.11575000003,0.0,WesternAustralia,WesternAustralia,1,unknown,0.0,35315.901,0.0,192756.11575000003,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5,5
WAGGA WAGGA,0.0,-35.18333,0.0,Australia,ERMGROUP/BABCOCK &amp;BROWN,0.0,35315.901,0.0,NEWGEN POWER PTYLTD,48807,147.25,1114.636,Uranquinty,0.0,192756.11575000003,0.0,New SouthWales,New SouthWales,1,unknown,0.0,35315.901,0.0,192756.11575000003,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,2
WALLERAWANG,23609.17725,-33.42,60647.79775,Australia,Unknown,15880.16725,35315.901,2833.2849,DELTAELECTRICITY,48927,150.07,2833.2849,Wallerawang,102063.5887,192756.11575000003,2639.627,New SouthWales,New SouthWales,0,high,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Other,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6,382
WARRUWI(GOULBURN),95.2063,-34.75,75.9651,Australia,Unknown,81.8851,95.2063,2297.96,POWERAND WATERCORP,49082,149.71,2297.96,Goulburn,82.8616,82.8616,2155.8601,NorthernTerritory,NorthernTerritory,0,high,13.321200000000005,0.0,6.896499999999989,0.0,1,0,0,0,small,Other,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,382
WASAGA,583.1622,-10.59583,498.3041,Australia,Unknown,458.5513,583.1622,1945.672,ERGON ENERGY CORPLTD,49093,142.2458,1945.672,Wasaga,599.4454,599.4454,1840.448,Queensland,QLD,0,high,124.61089999999996,0.0,101.14129999999994,0.0,1,0,1,0,small,Queensland,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,14,382
WAUBRA,0.0,-37.36666,0.0,Australia,Unknown,0.0,0.0,0.0,ACCIONA GROUP(SPAIN),49183,143.65,0.0,Waubra,0.0,192756.11575000003,0.0,Victoria,VIC,1,unknown,0.0,0.0,0.0,192756.11575000003,0,0,0,1,zero,Victoria,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,382
WEIPA KAOLINPLANT,23609.17725,-12.67,60647.79775,Australia,RIOTINTOPLC,15880.16725,35315.901,1797.9611,COMALCOMINERALS &amp;ALUMINA,49290,141.87,1797.9611,Weipa,102063.5887,138356.5,2063.283,Queensland,QLD,0,high,7729.01,11706.723749999997,41415.790949999995,36292.91130000001,1,0,1,0,large,Queensland,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1
WERRIBEEWWTP,4221.626,-37.81,2320.0759,Australia,AUSTRALIANGASLIGHT,1048.771,4221.626,924.9122,AGILITY ASSETMANAGEMENT,49398,144.96,924.9122,Melbourne,9128.708,9128.708,904.0828,Victoria,VIC,0,medium,3172.8550000000005,0.0,6808.632100000001,0.0,1,0,1,0,medium,Victoria,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,4,1
WESLEYVALEMILL,7829.667,-41.18333,9580.0869,Australia,Unknown,6875.313,7829.667,1532.858,AUSTRALIAN PAPERLTD,49411,146.45,1532.858,WesleyVale,10215.7803,10215.7803,1435.334,Tasmania,TAS,0,high,954.3540000000003,0.0,635.6934000000001,0.0,1,0,1,0,medium,Tasmania,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,5,382
WESTCLIFF,10482.29,-34.2,25052.9297,Australia,Unknown,10347.8096,10482.29,892.3412,RIOTINTOCOALAUSTRALIA,49440,150.7833,892.3412,Appin,23493.9102,23493.9102,826.0754,New SouthWales,New SouthWales,0,medium,134.48040000000037,0.0,-1559.0195000000022,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
WESTKALGOORLIE,23311.0391,-30.75,33093.8398,Australia,Unknown,15880.16725,23311.0391,1386.746,VERVEENERGY,49468,121.4667,1386.746,Kalgoorlie,33619.7891,33619.7891,1293.234,WesternAustralia,WesternAustralia,0,medium,7430.871850000001,0.0,525.9493000000002,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10,382
WEST NOWRALANDFILL,1030.135,-34.88334,0.0,Australia,AGL ENERGYLTD,0.0,1030.135,977.7941,AGL ENERGYSERVICES,49485,150.6,977.7941,Nowra,2107.0601,2107.0601,0.0,New SouthWales,New SouthWales,0,medium,1030.135,0.0,2107.0601,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,13
WESTERNPLAINS ZOO,0.0,-32.25,58.9548,Australia,Unknown,0.0,0.0,0.0,WESTERNPLAINSZOO,49554,148.6,0.0,Dubbo,60.1946,60.1946,0.0,New SouthWales,New SouthWales,1,unknown,0.0,0.0,1.2398000000000025,0.0,0,0,0,1,small,Other,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
WHITWOOD ROADLANDFILL,939.8486,-27.61,0.0,Australia,Unknown,0.0,939.8486,981.3362,LANDFILLMANAGEMENTSERVICES,49735,152.76,981.3362,Ipswich,1915.447,1915.447,0.0,Queensland,QLD,0,medium,939.8486,0.0,1915.447,0.0,1,0,1,0,medium,Queensland,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,4,382
WHYALLAWORKS,23609.17725,-33.03,60647.79775,Australia,Unknown,15880.16725,35315.901,3635.708,ONESTEELLTD,49737,137.57,3635.708,Whyalla,102063.5887,192756.11575000003,3378.5081,SouthAustralia,SouthAustralia,0,high,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Other,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,382
WHYTES GULLY,4426.5479,-34.42,0.0,Australia,Unknown,0.0,4426.5479,923.1854,BRIGHTSTARENVIRONMENTAL,49738,150.87,923.1854,Wollongong,9589.7266,9589.7266,0.0,New SouthWales,New SouthWales,0,medium,4426.5479,0.0,9589.7266,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
WILGA PARK,9109.2559,-30.33,0.0,Australia,Unknown,0.0,9109.2559,1807.962,EASTERN STARGASLTD,49830,149.78,1807.962,Narrabri,10076.8203,10076.8203,0.0,New SouthWales,New SouthWales,0,high,9109.2559,0.0,10076.8203,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
WILUNA,552.998,-26.6,569.2855,Australia,Unknown,518.0358,552.998,1955.183,WESTERNPOWER,49903,120.2167,1955.183,Wiluna,565.6738,565.6738,1819.951,WesternAustralia,WesternAustralia,0,high,34.96220000000005,0.0,-3.611699999999928,0.0,1,0,1,0,small,Other,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,20,382
WILUNA GOLD,6957.6382,-26.6,6490.9761,Australia,Unknown,5631.2061,6957.6382,1845.343,AGINCOURT RESOURCESLTD,49904,120.2167,1845.343,Wiluna,7540.752,7540.752,1735.087,WesternAustralia,WesternAustralia,0,high,1326.4321,0.0,1049.7759000000005,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,382
WILUNA NEW,310.9984,-26.6,0.0,Australia,Unknown,0.0,310.9984,2061.29,HORIZONPOWER,49905,120.2167,2061.29,Wiluna,301.7512,301.7512,0.0,WesternAustralia,WesternAustralia,0,high,310.9984,0.0,301.7512,0.0,1,0,0,0,small,Other,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,382
WINDORAH,282.7098,-25.43333,0.0,Australia,Unknown,0.0,282.7098,1705.049,ERGONENERGY CORPLTD,49922,142.65,1705.049,Windorah,331.615,331.615,0.0,Queensland,QLD,0,high,282.7098,0.0,331.615,0.0,1,0,0,0,small,Queensland,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,5,382
WINGFIELDLANDFILL,13435.9902,-34.93,15074.6602,Australia,Unknown,6347.5132,13435.9902,883.6525,ENERGY DEVELOPMENTS LTD(EDL),49950,138.6,883.6525,Adelaide,30410.1309,30410.1309,842.1432,SouthAustralia,SouthAustralia,0,medium,7088.477,0.0,15335.4707,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13,382
WINTON QLD,19.7675,-22.4,14.892,Australia,Unknown,18.4101,19.7675,2654.781,ERGONENERGY CORPLTD,49995,143.0333,2654.781,Winton,14.892,14.892,2472.4819,Queensland,QLD,0,high,1.3573999999999984,0.0,0.0,0.0,1,0,0,0,small,Queensland,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,5,382
WIVENHOE,0.0,-27.45,60647.79775,Australia,Unknown,0.0,35315.901,0.0,TARONG ENERGYCORPLTD,50063,152.65,561.9821,Fernvale,102063.5887,192756.11575000003,0.0,Queensland,QLD,1,unknown,0.0,35315.901,41415.790949999995,90692.52705000003,0,0,0,1,large,Queensland,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,382
WODGINA TANTALUMMINE,3467.999,-21.18333,0.0,Australia,WESFARMERS,0.0,3467.999,1945.553,ENERGY GENERATION(ENGEN),50123,118.6667,1945.553,Wodgina,3565.052,3565.052,0.0,WesternAustralia,WesternAustralia,0,high,3467.999,0.0,3565.052,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7,11
WOLLERTLANDFILL,512.9587,-37.81,0.0,Australia,Unknown,0.0,512.9587,824.0973,LANDFILLMANAGEMENTSERVICES,50169,144.96,824.0973,Melbourne,1244.8979,1244.8979,0.0,Victoria,VIC,0,medium,512.9587,0.0,1244.8979,0.0,1,0,0,0,medium,Victoria,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,4,382
WONTHAGGI,0.0,-38.61,0.0,Australia,Unknown,0.0,0.0,0.0,WIND POWER PTYLTD,50190,145.59,0.0,Wonthaggi,19327.3496,19327.3496,0.0,Victoria,VIC,1,unknown,0.0,0.0,19327.3496,0.0,0,0,0,1,medium,Victoria,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,382
WORSLEYREFINERY,23609.17725,-33.3,60647.79775,Australia,Unknown,15880.16725,35315.901,3335.4929,WORSLEY ALUMINA PTYLTD,50250,116.0,3335.4929,Worsley,102063.5887,192756.11575000003,3108.1089,WesternAustralia,WesternAustralia,0,high,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,382
WYANGALA DAM,0.0,-33.83,0.0,Australia,Unknown,0.0,0.0,0.0,ENVIROGEN PTYLTD,50355,148.68,0.0,Cowra,8762.3516,8762.3516,0.0,New SouthWales,New SouthWales,1,unknown,0.0,0.0,8762.3516,0.0,0,0,0,1,medium,Other,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
WYNDHAM,2062.592,-37.88,2768.073,Australia,Unknown,2205.186,2062.592,1732.589,WESTERNPOWER,50366,144.67,1732.589,Wyndham,2380.936,2380.936,1593.3,WesternAustralia,WesternAustralia,0,high,-142.59400000000005,0.0,-387.1369999999997,0.0,0,1,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,20,382
YABMANA,0.0,-33.68333,0.0,Australia,Unknown,0.0,0.0,0.0,YABMANA WINDFARM,50526,136.9167,0.0,Covell,0.0,98247.3516,0.0,SouthAustralia,SouthAustralia,1,unknown,0.0,0.0,0.0,98247.3516,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,382
YABULU,23609.17725,-19.25,60647.79775,Australia,Unknown,15880.16725,35315.901,1289.781,TRANSFIELD SERVICES PTYLTD,50531,146.8,1289.781,Townsville,102063.5887,192756.11575000003,1435.556,Queensland,QLD,0,medium,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Queensland,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,382
YABULUREFINERY,23609.17725,-19.26,60647.79775,Australia,Unknown,15880.16725,35315.901,3775.4241,QUEENSLAND NICKEL PTYLTD,50532,146.78,3775.4241,Townsville,102063.5887,162143.9062,3518.2451,Queensland,QLD,0,high,7729.01,11706.723749999997,41415.790949999995,60080.317500000005,1,0,1,0,large,Queensland,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,382
YALGOO,168.6534,-28.33333,160.0034,Australia,Unknown,161.9994,168.6534,2180.426,WESTERNPOWER,50568,116.6833,2180.426,Yalgoo,154.6977,154.6977,2024.949,WesternAustralia,WesternAustralia,0,high,6.653999999999996,0.0,-5.305700000000002,0.0,1,0,0,0,small,Other,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,20,382
YALGOONEW,182.3999,-28.33333,0.0,Australia,WESFARMERS,0.0,182.3999,2164.7949,ENERGY GENERATION(ENGEN),50569,116.6833,2164.7949,Yalgoo,168.5147,168.5147,0.0,WesternAustralia,WesternAustralia,0,high,182.3999,0.0,168.5147,0.0,1,0,0,0,small,Other,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7,11
YALLOURN,23609.17725,-38.18333,60647.79775,Australia,CLPGROUP,15880.16725,35315.901,3094.0,TRUENERGYLTD,50571,146.3333,3094.0,Yallourn,102063.5887,192756.11575000003,2204.0,Victoria,VIC,0,high,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Victoria,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,1
YALOAK,0.0,-37.6,0.0,Australia,IFMRENEWABLE ENERGYPTYLTD,0.0,0.0,0.0,PACIFICHYDROLTD,50572,144.25,0.0,Ballan,0.0,169114.2969,0.0,Victoria,VIC,1,unknown,0.0,0.0,0.0,169114.2969,0,0,0,1,zero,Victoria,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10,2
YAMBUK,0.0,-38.34,0.0,Australia,IFMRENEWABLEENERGY PTYLTD,0.0,0.0,0.0,PACIFICHYDROLTD,50623,141.59,0.0,Portland,0.0,48318.3711,0.0,Victoria,VIC,1,unknown,0.0,0.0,0.0,48318.3711,0,0,0,1,zero,Victoria,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10,4
YANCOPLANT,2789.875,-34.6,2736.689,Australia,Unknown,2523.4451,2789.875,1977.9709,ROCKDALEBEEF,50655,146.4,1977.9709,Yanco,2820.947,2820.947,1844.1591,New SouthWales,New SouthWales,0,high,266.4299000000001,0.0,84.25800000000027,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
YARANDOOENVCENTRE,203.0473,-30.4,106.816,Australia,Unknown,157.2325,203.0473,3107.9341,DUMARESQSHIRECOUNCIL,50706,152.35,3107.9341,Ebor,130.6638,130.6638,2943.989,New SouthWales,New SouthWales,0,high,45.81480000000002,0.0,23.847800000000007,0.0,1,0,0,0,small,Other,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
YARRALIN,304.23,-34.13334,299.8924,Australia,Unknown,288.008,304.23,1693.6021,POWER AND WATERCORP,50714,139.9333,1693.6021,Yarralin,359.2698,359.2698,1920.7419,NorthernTerritory,NorthernTerritory,0,high,16.222000000000037,0.0,59.377399999999966,0.0,1,0,0,0,small,Other,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,14,382
