holdercnt,legal_area,grantyear,grantmonth,grantday,grantdayofweek,grantquarter,startyear,startmonth,startday,startdayofweek,startquarter,endyear,endmonth,endday,enddayofweek,endquarter,is_live,type_COAL MINING LEASE,type_EXPLORATION LICENCE,survstatus_SURVEYED,survstatus_UNSURVEYED,fmt_tenid_freq
1.0,5.0,2022,7,11,0,3,2020,8,24,0,3,2027,7,10,5,3,1,0,1,0,1,0.0002
1.0,84.0,2022,5,18,2,2,2020,9,1,1,3,2027,5,17,0,2,1,0,1,0,1,0.0002
1.0,1.0,2021,3,30,1,1,2020,9,2,2,3,2026,3,29,6,1,1,0,1,0,1,0.0002
1.0,1.0,2021,3,30,1,1,2020,9,2,2,3,2026,3,29,6,1,1,0,1,0,1,0.0002
1.0,3.0,2023,1,30,0,1,2020,9,14,0,3,2028,1,29,5,1,1,0,1,0,1,0.0002
1.0,2.0,2021,7,7,2,3,2020,9,14,0,3,2026,7,6,0,3,1,0,1,0,1,0.0002
1.0,12.0,2021,10,27,2,4,2020,9,22,1,3,2026,10,26,0,4,1,0,1,0,1,0.0002
1.0,10.0,2021,8,23,0,3,2020,9,25,4,3,2026,8,22,5,3,1,0,1,0,1,0.0002
1.0,10.0,2021,8,23,0,3,2020,10,6,1,4,2026,8,22,5,3,1,0,1,0,1,0.0002
1.0,121.0,2021,9,30,3,3,2020,10,7,2,4,2026,9,29,1,3,1,0,1,0,1,0.0002
1.0,15.0,2021,9,30,3,3,2020,10,16,4,4,2026,9,29,1,3,1,0,1,0,1,0.0002
1.0,5.0,2021,7,5,0,3,2020,10,22,3,4,2026,7,4,5,3,1,0,1,0,1,0.0002
1.0,28.0,2021,7,20,1,3,2020,10,29,3,4,2026,7,19,6,3,1,0,1,0,1,0.0002
1.0,43.0,2023,5,11,3,2,2020,11,9,0,4,2028,5,10,2,2,1,0,1,0,1,0.0002
1.0,2.0,2022,5,27,4,2,2020,11,20,4,4,2027,5,26,2,2,1,0,1,0,1,0.0002
1.0,15.0,2021,10,27,2,4,2020,11,23,0,4,2026,10,26,0,4,1,0,1,0,1,0.0002
1.0,9.0,2021,9,13,0,3,2020,12,4,4,4,2026,9,12,5,3,1,0,1,0,1,0.0002
1.0,52.0,2021,8,12,3,3,2021,1,7,3,1,2026,8,11,1,3,1,0,1,0,1,0.0002
1.0,17.0,2021,10,14,3,4,2021,1,15,4,1,2026,10,13,1,4,1,0,1,0,1,0.0002
1.0,25.0,2022,5,27,4,2,2021,1,19,1,1,2027,5,26,2,2,1,0,1,0,1,0.0002
1.0,30.0,2021,10,25,0,4,2021,2,4,3,1,2026,10,24,5,4,1,0,1,0,1,0.0002
1.0,43.0,2021,11,22,0,4,2021,2,4,3,1,2026,11,21,5,4,1,0,1,0,1,0.0002
1.0,1.0,2021,10,1,4,4,2021,2,26,4,1,2026,9,30,2,3,1,0,1,0,1,0.0002
1.0,38.0,2022,5,31,1,2,2021,3,5,4,1,2027,5,30,6,2,1,0,1,0,1,0.0002
1.0,6.0,2022,7,1,4,3,2021,3,8,0,1,2027,6,30,2,2,1,0,1,0,1,0.0002
1.0,10.0,2022,7,1,4,3,2021,3,8,0,1,2027,6,30,2,2,1,0,1,0,1,0.0002
1.0,6.0,2022,8,5,4,3,2021,3,8,0,1,2027,8,4,2,3,1,0,1,0,1,0.0002
1.0,27.0,2021,9,24,4,3,2021,3,11,3,1,2026,9,23,2,3,1,0,1,0,1,0.0002
1.0,61.0,2023,7,21,4,3,2021,3,23,1,1,2028,7,20,3,3,1,0,1,0,1,0.0002
1.0,54.0,2023,7,21,4,3,2021,3,23,1,1,2028,7,20,3,3,1,0,1,0,1,0.0002
1.0,2.0,2022,8,22,0,3,2021,3,26,4,1,2027,8,21,5,3,1,0,1,0,1,0.0002
1.0,27.0,2023,11,6,0,4,2021,4,1,3,2,2028,11,5,6,4,1,0,1,0,1,0.0002
1.0,31.0,2020,7,15,2,3,2021,4,7,2,2,2027,6,15,2,2,0,0,1,0,1,0.0002
2.0,27.0,2023,1,9,0,1,2021,4,19,0,2,2028,1,8,5,1,1,0,1,0,1,0.0002
1.0,11.0,2022,3,25,4,1,2021,5,3,0,2,2027,3,24,2,1,1,0,1,0,1,0.0002
1.0,3.0,2022,8,8,0,3,2021,5,27,3,2,2027,8,7,5,3,1,0,1,0,1,0.0002
1.0,43.0,2022,5,27,4,2,2021,5,31,0,2,2027,5,26,2,2,1,0,1,0,1,0.0002
1.0,6.0,2022,3,16,2,1,2021,6,8,1,2,2027,3,15,0,1,1,0,1,0,1,0.0002
1.0,38.0,2022,5,27,4,2,2021,6,15,1,2,2027,5,26,2,2,1,0,1,0,1,0.0002
1.0,1.0,2022,3,14,0,1,2021,7,1,3,3,2027,3,13,5,1,1,0,1,0,1,0.0002
1.0,10.0,2022,3,16,2,1,2021,7,5,0,3,2027,3,15,0,1,1,0,1,0,1,0.0002
1.0,1.0,2022,3,15,1,1,2021,7,27,1,3,2027,3,14,6,1,1,0,1,0,1,0.0002
1.0,46.0,2023,2,10,4,1,2021,7,30,4,3,2028,2,9,2,1,1,0,1,0,1,0.0002
1.0,51.0,2022,7,4,0,3,2021,8,2,0,3,2027,7,3,5,3,1,0,1,0,1,0.0002
1.0,35.0,2022,7,4,0,3,2021,8,2,0,3,2027,7,3,5,3,1,0,1,0,1,0.0002
1.0,31.0,2022,4,14,3,2,2021,8,6,4,3,2027,4,13,1,2,1,0,1,0,1,0.0002
1.0,52.0,2020,7,15,2,3,2021,8,6,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2022,5,27,4,2,2021,8,12,3,3,2027,5,26,2,2,1,0,1,0,1,0.0002
1.0,11.0,2022,5,27,4,2,2021,8,12,3,3,2027,5,26,2,2,1,0,1,0,1,0.0002
1.0,67.0,2022,5,27,4,2,2021,8,16,0,3,2027,5,26,2,2,1,0,1,0,1,0.0002
1.0,63.0,2022,5,27,4,2,2021,8,16,0,3,2027,5,26,2,2,1,0,1,0,1,0.0002
1.0,200.0,2020,7,15,2,3,2021,8,25,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,200.0,2020,7,15,2,3,2021,8,25,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,200.0,2020,7,15,2,3,2021,8,25,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,183.0,2020,7,15,2,3,2021,8,25,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,200.0,2020,7,15,2,3,2021,8,25,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,200.0,2020,7,15,2,3,2021,8,25,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2022,4,14,3,2,2021,9,3,4,3,2027,4,13,1,2,1,0,1,0,1,0.0002
1.0,7.0,2023,7,4,1,3,2021,9,3,4,3,2028,7,3,0,3,1,0,1,0,1,0.0002
1.0,10.0,2023,7,4,1,3,2021,9,3,4,3,2028,7,3,0,3,1,0,1,0,1,0.0002
1.0,57.0,2022,4,20,2,2,2021,9,6,0,3,2027,4,19,0,2,1,0,1,0,1,0.0002
1.0,69.0,2022,4,20,2,2,2021,9,6,0,3,2027,4,19,0,2,1,0,1,0,1,0.0002
1.0,70.0,2022,4,20,2,2,2021,9,6,0,3,2027,4,19,0,2,1,0,1,0,1,0.0002
1.0,15.0,2022,4,14,3,2,2021,9,15,2,3,2027,4,13,1,2,1,0,1,0,1,0.0002
1.0,8.0,2022,7,4,0,3,2021,9,15,2,3,2027,7,3,5,3,1,0,1,0,1,0.0002
1.0,59.0,2025,3,31,0,1,2021,9,17,4,3,2030,3,30,5,1,1,0,1,0,1,0.0002
1.0,15.0,2022,5,27,4,2,2021,9,17,4,3,2027,5,26,2,2,1,0,1,0,1,0.0002
1.0,3.0,2022,5,27,4,2,2021,9,17,4,3,2027,5,26,2,2,1,0,1,0,1,0.0002
1.0,2.0,2022,7,26,1,3,2021,9,21,1,3,2027,7,25,6,3,1,0,1,0,1,0.0002
1.0,1.0,2024,1,17,2,1,2021,9,30,3,3,2029,1,16,1,1,1,0,1,0,1,0.0002
1.0,13.0,2022,7,1,4,3,2021,10,1,4,4,2027,6,30,2,2,1,0,1,0,1,0.0002
1.0,25.0,2025,4,30,2,2,2021,10,4,0,4,2030,4,29,0,2,1,0,1,0,1,0.0002
1.0,14.0,2020,7,15,2,3,2021,10,4,0,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2022,12,14,2,4,2021,10,8,4,4,2027,12,13,0,4,1,0,1,0,1,0.0002
1.0,28.0,2022,7,25,0,3,2021,10,15,4,4,2027,7,24,5,3,1,0,1,0,1,0.0002
1.0,20.0,2022,10,26,2,4,2021,10,15,4,4,2027,10,25,0,4,1,0,1,0,1,0.0002
1.0,11.0,2022,7,1,4,3,2021,10,15,4,4,2027,6,30,2,2,1,0,1,0,1,0.0002
1.0,14.0,2020,7,15,2,3,2021,10,18,0,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,14.0,2020,7,15,2,3,2021,10,18,0,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,67.0,2020,7,15,2,3,2021,10,20,2,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,73.0,2020,7,15,2,3,2021,10,21,3,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,14.0,2020,7,15,2,3,2021,10,29,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2021,10,29,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,50.0,2023,1,23,0,1,2021,11,3,2,4,2028,1,22,5,1,1,0,1,0,1,0.0002
1.0,37.0,2023,10,4,2,4,2021,11,5,4,4,2028,10,3,1,4,1,0,1,0,1,0.0002
1.0,11.0,2023,2,1,2,1,2021,11,9,1,4,2028,1,31,0,1,1,0,1,0,1,0.0002
1.0,2.0,2024,1,25,3,1,2021,11,11,3,4,2029,1,24,2,1,1,0,1,0,1,0.0002
1.0,5.0,2022,7,22,4,3,2021,11,23,1,4,2027,7,21,2,3,1,0,1,0,1,0.0002
1.0,2.0,2022,12,12,0,4,2021,12,10,4,4,2027,12,11,5,4,1,0,1,0,1,0.0002
1.0,1.0,2022,7,25,0,3,2021,12,14,1,4,2027,7,24,5,3,1,0,1,0,1,0.0002
1.0,6.0,2022,12,5,0,4,2022,1,5,2,1,2027,12,4,5,4,1,0,1,0,1,0.0002
1.0,41.0,2023,3,15,2,1,2022,1,21,4,1,2028,3,14,1,1,1,0,1,0,1,0.0002
1.0,15.0,2023,3,15,2,1,2022,1,21,4,1,2028,3,14,1,1,1,0,1,0,1,0.0002
1.0,32.0,2023,3,15,2,1,2022,1,21,4,1,2028,3,14,1,1,1,0,1,0,1,0.0002
1.0,8.0,2023,7,4,1,3,2022,2,1,1,1,2028,7,3,0,3,1,0,1,0,1,0.0002
1.0,47.0,2023,1,18,2,1,2022,2,2,2,1,2028,1,17,0,1,1,0,1,0,1,0.0002
1.0,14.0,2023,1,30,0,1,2022,2,4,4,1,2028,1,29,5,1,1,0,1,0,1,0.0002
1.0,12.0,2023,1,30,0,1,2022,2,4,4,1,2028,1,29,5,1,1,0,1,0,1,0.0002
1.0,2.0,2023,4,19,2,2,2022,2,14,0,1,2028,4,18,1,2,1,0,1,0,1,0.0002
1.0,1.0,2023,1,5,3,1,2022,3,2,2,1,2028,1,4,1,1,1,0,1,0,1,0.0002
1.0,1.0,2023,1,5,3,1,2022,3,2,2,1,2028,1,4,1,1,1,0,1,0,1,0.0002
1.0,6.0,2023,1,5,3,1,2022,3,2,2,1,2028,1,4,1,1,1,0,1,0,1,0.0002
1.0,35.0,2024,4,17,2,2,2022,3,2,2,1,2029,4,16,0,2,1,0,1,0,1,0.0002
1.0,1.0,2022,10,27,3,4,2022,3,24,3,1,2027,10,26,1,4,1,0,1,0,1,0.0002
1.0,4.0,2023,7,13,3,3,2022,3,31,3,1,2028,7,12,2,3,1,0,1,0,1,0.0002
1.0,14.0,2023,8,2,2,3,2022,3,31,3,1,2028,8,1,1,3,1,0,1,0,1,0.0002
1.0,16.0,2022,12,5,0,4,2022,4,19,1,2,2027,12,4,5,4,1,0,1,0,1,0.0002
1.0,20.0,2020,7,15,2,3,2022,4,20,2,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,10.0,2025,4,9,2,2,2022,5,13,4,2,2030,4,8,0,2,1,0,1,0,1,0.0002
1.0,16.0,2020,7,15,2,3,2022,5,24,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,48.0,2024,8,9,4,3,2022,5,31,1,2,2029,8,8,2,3,1,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2022,7,4,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2022,7,4,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2023,2,24,4,1,2022,7,6,2,3,2028,2,23,2,1,1,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2022,7,11,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2023,7,3,0,3,2022,7,11,0,3,2028,7,2,6,3,1,0,1,0,1,0.0002
1.0,5.0,2020,7,15,2,3,2022,7,15,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,5.0,2020,7,15,2,3,2022,7,15,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2023,4,28,4,2,2022,7,15,4,3,2028,4,27,3,2,1,0,1,0,1,0.0002
1.0,42.0,2023,9,11,0,3,2022,7,21,3,3,2028,9,10,6,3,1,0,1,0,1,0.0002
1.0,37.0,2023,9,11,0,3,2022,7,21,3,3,2028,9,10,6,3,1,0,1,0,1,0.0002
1.0,35.0,2023,8,4,4,3,2022,7,25,0,3,2028,8,3,3,3,1,0,1,0,1,0.0002
1.0,33.0,2026,1,19,0,1,2022,8,25,3,3,2031,1,18,5,1,1,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2022,8,25,3,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,39.0,2025,1,7,1,1,2022,8,25,3,3,2030,1,6,6,1,1,0,1,0,1,0.0002
2.0,67.0,2020,7,15,2,3,2022,8,26,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
2.0,27.0,2020,7,15,2,3,2022,8,26,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
2.0,23.0,2020,7,15,2,3,2022,8,26,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,66.0,2020,7,15,2,3,2022,8,26,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2022,8,26,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2022,8,26,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,16.0,2026,3,24,1,1,2022,8,26,4,3,2031,3,23,6,1,1,0,1,0,1,0.0002
1.0,70.0,2020,7,15,2,3,2022,8,26,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,47.0,2020,7,15,2,3,2022,8,26,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,10.0,2025,1,2,3,1,2022,8,26,4,3,2030,1,1,1,1,1,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2022,8,29,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,73.0,2025,10,21,1,4,2022,8,29,0,3,2030,10,20,6,4,1,0,1,0,1,0.0002
1.0,52.0,2020,7,15,2,3,2022,8,29,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2022,8,29,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,40.0,2020,7,15,2,3,2022,8,29,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2022,8,29,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,34.0,2020,7,15,2,3,2022,8,29,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2022,8,30,1,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2024,5,22,2,2,2022,8,30,1,3,2029,5,21,0,2,1,0,1,0,1,0.0002
1.0,4.0,2024,9,6,4,3,2022,9,1,3,3,2029,9,5,2,3,1,0,1,0,1,0.0002
1.0,36.0,2025,3,25,1,1,2022,10,12,2,4,2030,3,24,6,1,1,0,1,0,1,0.0002
1.0,42.0,2020,7,15,2,3,2022,10,12,2,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2024,1,24,2,1,2022,10,17,0,4,2029,1,23,1,1,1,0,1,0,1,0.0002
1.0,19.0,2024,9,17,1,3,2022,10,21,4,4,2029,9,16,6,3,1,0,1,0,1,0.0002
1.0,14.0,2024,9,13,4,3,2022,10,21,4,4,2029,9,12,2,3,1,0,1,0,1,0.0002
1.0,9.0,2025,5,1,3,2,2022,10,21,4,4,2030,4,30,1,2,1,0,1,0,1,0.0002
1.0,22.0,2024,11,11,0,4,2022,10,21,4,4,2029,11,10,5,4,1,0,1,0,1,0.0002
1.0,3.0,2023,7,13,3,3,2022,11,1,1,4,2028,7,12,2,3,1,0,1,0,1,0.0002
1.0,3.0,2023,9,5,1,3,2022,11,1,1,4,2028,9,4,0,3,1,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2022,11,8,1,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2022,11,8,1,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2022,11,8,1,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2022,11,8,1,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2022,11,8,1,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2022,11,8,1,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2022,11,8,1,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2023,9,6,2,3,2022,11,8,1,4,2028,9,5,1,3,1,0,1,0,1,0.0002
1.0,4.0,2025,3,12,2,1,2022,11,8,1,4,2030,3,11,0,1,1,0,1,0,1,0.0002
1.0,70.0,2024,4,17,2,2,2022,11,14,0,4,2029,4,16,0,2,1,0,1,0,1,0.0002
1.0,5.0,2025,8,4,0,3,2022,11,30,2,4,2030,8,3,5,3,1,0,1,0,1,0.0002
1.0,12.0,2024,11,11,0,4,2022,12,1,3,4,2029,11,10,5,4,1,0,1,0,1,0.0002
1.0,19.0,2024,4,17,2,2,2022,12,1,3,4,2029,4,16,0,2,1,0,1,0,1,0.0002
1.0,12.0,2023,8,28,0,3,2022,12,1,3,4,2028,8,27,6,3,1,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2022,12,2,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,5.0,2023,9,13,2,3,2022,12,12,0,4,2028,9,12,1,3,1,0,1,0,1,0.0002
1.0,42.0,2024,11,19,1,4,2022,12,13,1,4,2029,11,18,6,4,1,0,1,0,1,0.0002
1.0,10.0,2026,1,20,1,1,2022,12,15,3,4,2031,1,19,6,1,1,0,1,0,1,0.0002
1.0,15.0,2024,1,18,3,1,2022,12,15,3,4,2029,1,17,2,1,1,0,1,0,1,0.0002
1.0,2.0,2024,1,31,2,1,2023,1,3,1,1,2029,1,30,1,1,1,0,1,0,1,0.0002
1.0,2.0,2024,1,31,2,1,2023,1,3,1,1,2029,1,30,1,1,1,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2023,1,30,0,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2023,1,30,0,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2023,1,30,0,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2023,1,30,0,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2023,1,30,0,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2023,1,30,0,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2023,1,30,0,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2023,1,30,0,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2023,9,28,3,3,2023,2,3,4,1,2028,9,27,2,3,1,0,1,0,1,0.0002
1.0,36.0,2025,7,28,0,3,2023,2,8,2,1,2030,7,27,5,3,1,0,1,0,1,0.0002
1.0,18.0,2020,7,15,2,3,2023,2,23,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,70.0,2020,7,15,2,3,2023,2,23,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,8.0,2023,12,14,3,4,2023,2,24,4,1,2028,12,13,2,4,1,0,1,0,1,0.0002
1.0,5.0,2020,7,15,2,3,2023,3,17,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,200.0,2020,7,15,2,3,2023,3,31,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2024,1,23,1,1,2023,4,5,2,2,2029,1,22,0,1,1,0,1,0,1,0.0002
1.0,43.0,2020,7,15,2,3,2023,4,6,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,63.0,2025,4,9,2,2,2023,4,6,3,2,2030,4,8,0,2,1,0,1,0,1,0.0002
1.0,69.0,2025,3,26,2,1,2023,4,6,3,2,2030,3,25,0,1,1,0,1,0,1,0.0002
1.0,70.0,2020,7,15,2,3,2023,4,6,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,66.0,2020,7,15,2,3,2023,4,13,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2023,4,21,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2024,1,23,1,1,2023,4,21,4,2,2029,1,22,0,1,1,0,1,0,1,0.0002
1.0,4.0,2026,3,30,0,1,2023,5,9,1,2,2031,3,29,5,1,1,0,1,0,1,0.0002
1.0,18.0,2025,5,12,0,2,2023,5,16,1,2,2030,5,11,5,2,1,0,1,0,1,0.0002
1.0,1.0,2025,5,6,1,2,2023,5,16,1,2,2030,5,5,6,2,1,0,1,0,1,0.0002
1.0,1.0,2025,5,6,1,2,2023,5,16,1,2,2030,5,5,6,2,1,0,1,0,1,0.0002
1.0,25.0,2020,7,15,2,3,2023,5,23,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,13.0,2025,5,6,1,2,2023,5,23,1,2,2030,5,5,6,2,1,0,1,0,1,0.0002
1.0,13.0,2025,5,6,1,2,2023,5,23,1,2,2030,5,5,6,2,1,0,1,0,1,0.0002
1.0,5.0,2025,4,10,3,2,2023,5,23,1,2,2030,4,9,1,2,1,0,1,0,1,0.0002
1.0,1.0,2025,12,12,4,4,2023,5,23,1,2,2030,12,11,2,4,1,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2023,5,30,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2025,11,18,1,4,2023,5,31,2,2,2030,11,17,6,4,1,0,1,0,1,0.0002
1.0,3.0,2025,11,18,1,4,2023,5,31,2,2,2030,11,17,6,4,1,0,1,0,1,0.0002
1.0,1.0,2025,11,18,1,4,2023,5,31,2,2,2030,11,17,6,4,1,0,1,0,1,0.0002
1.0,20.0,2024,11,6,2,4,2023,6,1,3,2,2029,11,5,0,4,1,0,1,0,1,0.0002
1.0,1.0,2024,5,7,1,2,2023,6,20,1,2,2029,5,6,6,2,1,0,1,0,1,0.0002
1.0,8.0,2026,1,16,4,1,2023,6,23,4,2,2031,1,15,2,1,1,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2023,6,23,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,22.0,2020,7,15,2,3,2023,6,23,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2023,6,23,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,5.0,2020,7,15,2,3,2023,6,26,0,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,26.0,2020,7,15,2,3,2023,6,26,0,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,38.0,2025,3,24,0,1,2023,7,3,0,3,2030,3,23,5,1,1,0,1,0,1,0.0002
1.0,7.0,2024,5,3,4,2,2023,7,10,0,3,2029,5,2,2,2,1,0,1,0,1,0.0002
1.0,110.0,2020,7,15,2,3,2023,7,12,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2025,8,4,0,3,2023,7,13,3,3,2030,8,3,5,3,1,0,1,0,1,0.0002
1.0,33.0,2026,3,26,3,1,2023,7,13,3,3,2031,3,25,1,1,1,0,1,0,1,0.0002
1.0,27.0,2025,4,23,2,2,2023,7,26,2,3,2030,4,22,0,2,1,0,1,0,1,0.0002
1.0,10.0,2024,12,19,3,4,2023,7,26,2,3,2029,12,18,1,4,1,0,1,0,1,0.0002
1.0,24.0,2024,12,19,3,4,2023,7,26,2,3,2029,12,18,1,4,1,0,1,0,1,0.0002
1.0,18.0,2020,7,15,2,3,2023,8,1,1,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2025,1,21,1,1,2023,8,3,3,3,2030,1,20,6,1,1,0,1,0,1,0.0002
1.0,2.0,2024,11,11,0,4,2023,8,16,2,3,2029,11,10,5,4,1,0,1,0,1,0.0002
1.0,33.0,2020,7,15,2,3,2023,8,17,3,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2024,4,18,3,2,2023,8,18,4,3,2029,4,17,1,2,1,0,1,0,1,0.0002
1.0,18.0,2020,7,15,2,3,2023,8,21,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,17.0,2020,7,15,2,3,2023,8,21,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2024,8,28,2,3,2023,8,23,2,3,2029,8,27,0,3,1,0,1,0,1,0.0002
1.0,3.0,2025,5,12,0,2,2023,8,23,2,3,2030,5,11,5,2,1,0,1,0,1,0.0002
1.0,17.0,2020,7,15,2,3,2023,8,28,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,36.0,2020,7,15,2,3,2023,8,28,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2025,12,10,2,4,2023,8,28,0,3,2030,12,9,0,4,1,0,1,0,1,0.0002
1.0,1.0,2026,1,15,3,1,2023,8,28,0,3,2031,1,14,1,1,1,0,1,0,1,0.0002
1.0,3.0,2025,12,10,2,4,2023,8,28,0,3,2030,12,9,0,4,1,0,1,0,1,0.0002
1.0,3.0,2025,5,6,1,2,2023,8,28,0,3,2030,5,5,6,2,1,0,1,0,1,0.0002
1.0,5.0,2025,5,6,1,2,2023,8,28,0,3,2030,5,5,6,2,1,0,1,0,1,0.0002
1.0,13.0,2025,5,6,1,2,2023,8,28,0,3,2030,5,5,6,2,1,0,1,0,1,0.0002
1.0,18.0,2025,10,16,3,4,2023,8,31,3,3,2030,10,15,1,4,1,0,1,0,1,0.0002
1.0,5.0,2020,7,15,2,3,2023,9,8,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2024,5,7,1,2,2023,9,12,1,3,2029,5,6,6,2,1,0,1,0,1,0.0002
