id,brand,model,variant,series,year,decade,price,price_bracket,kilometers,odometer_category,type,gearbox,fuel,status,cc,color,seating_capacity
12848167,Land Rover,Range Rover Evoque,TD4 (110KW) SE,LV MY18,2017,2010s,49960.0,mid_range,36125.0,moderate,Wagon,Automatic,Diesel,Used,1999.0,Grey,5
12848169,Nissan,Navara,ST N-Sport SE (4X4),NP300 D23,2016,2010s,39990.0,mid_range,127116.0,high,Dual Cab Utility,Manual,Diesel,Used,2298.0,Black,5
12848171,Subaru,Liberty,RX,MY02,2002,2000s,5999.0,budget,309002.0,very_high,Wagon,Manual,Unleaded Petrol,Used,2457.0,Silver,5
12848172,Toyota,Hilux,Workmate,GUN122R,2016,2010s,19990.0,economy,270000.0,very_high,Dual Cab Utility,Manual,Diesel,Used,2393.0,White,5
12848179,Honda,Jazz,VTI-L,GK MY20,2019,2010s,30000.0,economy,4989.0,low,Hatchback,Automatic,Unleaded Petrol,Used,1497.0,Pearl,5
12848190,Toyota,Yaris,Ascent,NCP130R MY17,2018,2010s,18990.0,economy,104057.0,average,Hatchback,Automatic,Unleaded Petrol,Used,1299.0,Silver,5
12848191,Kia,Cerato,S,YD MY18,2018,2010s,23990.0,economy,72276.0,average,Sedan,Automatic,Unleaded Petrol,Used,1999.0,Grey,5
12848192,Toyota,Camry,Ascent (hybrid),Axvh71R MY19,2019,2010s,41888.0,mid_range,51840.0,moderate,Sedan,Automatic,Premium Unleaded/Electric,Used,2494.0,White,5
12848193,Toyota,Landcruiser Prado,VX (4X4),GRJ150R,2009,2000s,39990.0,mid_range,152049.0,high,Wagon,Automatic,Unleaded Petrol,Used,3956.0,Grey,7
12848194,Isuzu,MU-X,LS-U (4X2),UC MY18,2018,2010s,46990.0,mid_range,51654.0,moderate,Wagon,Automatic,Diesel,Used,2999.0,Brown,7
12848196,Ford,Fiesta,ST,WZ,2015,2010s,14800.0,budget,138000.0,high,Hatchback,Manual,Unleaded Petrol,Used,1596.0,White,5
12848197,Nissan,Navara,ST-R (4X4),D22,2005,2000s,9999.0,budget,284833.0,very_high,Dual Cab Pick-Up,Manual,Unleaded Petrol,Used,3275.0,White,5
12848207,Mitsubishi,Magna,ES,TL,2004,2000s,4999.0,budget,257240.0,very_high,Sedan,Automatic,Unleaded Petrol,Used,3497.0,Silver,5
12848209,Isuzu,D-MAX,LS-U (4X4),RG MY22,2022,2020s,61990.0,premium,3324.0,low,Crew Cab Utility,Automatic,Diesel,Demo,2999.0,Red,5
12848210,Isuzu,D-MAX,X-Terrain (4X4),RG MY21,2021,2020s,67990.0,premium,11172.0,low,Crew Cab Utility,Automatic,Diesel,Used,2999.0,Orange,5
12848215,Honda,Jazz,VTI,MY06,2007,2000s,7000.0,budget,175000.0,high,Hatchback,Automatic,Unleaded Petrol,Used,1497.0,Blue,5
12848228,Mercedes-Benz,B180,CDI,245 07 Upgrade,2007,2000s,9990.0,budget,169448.0,high,Hatchback,Automatic,Diesel,Used,1991.0,Silver,5
12848233,Volkswagen,Amarok,TDI400 Highline (4X4),2H,2011,2010s,24999.0,economy,250374.0,very_high,Dual Cab Utility,Manual,Diesel,Used,1968.0,White,5
12848265,Volkswagen,Golf,R,AU MY15,2015,2010s,28999.0,economy,120316.0,high,Hatchback,Automatic,Premium Unleaded Petrol,Used,1984.0,Blue,5
12848266,Volkswagen,Polo,85 TSI Comfortline,AW MY19,2019,2010s,26888.0,economy,27051.0,moderate,Hatchback,Automatic,Premium Unleaded Petrol,Used,999.0,White,5
12848267,Volvo,XC40,T5 R-Design (awd),536 MY19,2019,2010s,54888.0,premium,36754.0,moderate,Wagon,Automatic,Premium Unleaded Petrol,Used,1969.0,Blue,5
12848268,Ford,Ranger,XLS 3.2 (4X4) Special Edition,PX Mkii MY17,2017,2010s,44500.0,mid_range,126000.0,high,Dual Cab Utility,Automatic,Diesel,Used,3198.0,Grey,5
12848271,Toyota,RAV4,GX 2WD Hybrid,Axah52R,2020,2020s,50990.0,premium,58437.0,moderate,Wagon,Automatic,Unleaded Petrol/Electric,Used,2487.0,Silver,5
12848275,Holden,Colorado,LTZ (4X4),RG MY17,2017,2010s,42999.0,mid_range,70425.0,average,Crew Cab Pickup,Automatic,Diesel,Used,2776.0,Grey,5
12848277,Volkswagen,Golf,90 TSI Comfortline,AU MY14,2013,2010s,10990.0,budget,139061.0,high,Hatchback,Automatic,Premium Unleaded Petrol,Used,1395.0,Blue,5
12848278,Holden,Colorado,LS (4X2),RG MY18,2018,2010s,26990.0,economy,176727.0,high,Crew Cab Pickup,Automatic,Diesel,Used,2776.0,White,5
12848282,Hyundai,Tucson,City SX,MY07,2007,2000s,7990.0,budget,248412.0,very_high,Wagon,Manual,Unleaded Petrol,Used,1975.0,Grey,5
12848283,Ford,Kuga,Ambiente (fwd),TF MK 2,2016,2010s,20990.0,economy,82901.0,average,Wagon,Automatic,Premium Unleaded Petrol,Used,1499.0,White,5
12848298,Toyota,Hilux,SR (4X4),KUN26R 08 Upgrade,2009,2000s,24997.0,economy,274499.0,very_high,Cab Chassis,Manual,Diesel,Used,2982.0,White,3
12848305,Holden,Cruze,CDX,JG,2010,2010s,6999.0,budget,166058.0,high,Sedan,Manual,Unleaded Petrol,Used,1796.0,Red,5
12848314,Audi,S3,2.0 Tfsi Quattro,8V MY20,2019,2010s,56700.0,premium,69361.0,average,Sedan,Automatic,Premium Unleaded Petrol,Used,1984.0,Blue,5
12848318,Volkswagen,Polo,81 TSI Comfortline,6R MY17,2017,2010s,19990.0,economy,47280.0,moderate,Hatchback,Automatic,Premium Unleaded Petrol,Used,1197.0,Grey,5
12848324,Land Rover,Range Rover,Autobiography SDV8,LG MY18,2018,2010s,155000.0,luxury,108674.0,average,Wagon,Automatic,Diesel,Used,4367.0,Black,5
12848325,Subaru,Outback,AWD Touring,MY21,2021,2020s,49990.0,mid_range,21034.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,2498.0,Silver,5
12848327,Subaru,Forester,2.5I-S (awd),MY21,2020,2020s,46990.0,mid_range,14383.0,low,Wagon,Automatic,Unleaded Petrol,Used,2498.0,Blue,5
12848328,Subaru,Forester,2.5I-S (awd),MY21,2020,2020s,47990.0,mid_range,9544.0,low,Wagon,Automatic,Unleaded Petrol,Used,2498.0,Grey,5
12848329,Mazda,2,NEO,DE MY12,2012,2010s,12990.0,budget,65151.0,average,Hatchback,Automatic,Unleaded Petrol,Used,1498.0,Red,5
12848330,Land Rover,Range Rover Sport,SDV6 SE (183KW),LW MY19,2018,2010s,119900.0,luxury,77543.0,average,Wagon,Automatic,Diesel,Used,2993.0,Black,5
12848331,Subaru,Forester,2.5I-S (awd),MY21,2020,2020s,47490.0,mid_range,12010.0,low,Wagon,Automatic,Unleaded Petrol,Used,2498.0,White,5
12848332,Subaru,Outback,AWD Touring,MY21,2021,2020s,49490.0,mid_range,27715.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,2498.0,White,5
12848341,Toyota,C-HR,Koba (2WD),NGX10R,2020,2020s,34950.0,mid_range,43955.0,moderate,Hatchback,Automatic,Premium Unleaded Petrol,Used,1197.0,Blue,5
12848345,Volkswagen,Amarok,V6 TDI 550 Core,2H MY19,2019,2010s,49950.0,mid_range,55305.0,moderate,Dual Cab Utility,Automatic,Diesel,Used,2967.0,White,5
12848347,Honda,CR-V,VTI-L7 (2WD),MY19,2019,2010s,36950.0,mid_range,68356.0,average,Wagon,Automatic,Unleaded Petrol,Used,1498.0,Red,7
12848349,Toyota,Hilux,Workmate,GUN122R,2017,2010s,26998.0,economy,33067.0,moderate,Cab Chassis,Manual,Diesel,Used,2393.0,White,2
12848350,Audi,A3,2.0 Tfsi Sportback Black Edit,8V MY18,2018,2010s,39990.0,mid_range,42129.0,moderate,Hatchback,Automatic,Premium Unleaded Petrol,Used,1984.0,Red,5
12848352,Lexus,IS300,F Sport,ASE30R,2019,2010s,52999.0,premium,11798.0,low,Sedan,Automatic,Premium Unleaded Petrol,Used,1998.0,Grey,5
12848353,Bmw,M135I,Xdrive,F40,2019,2010s,56100.0,premium,64575.0,average,Hatchback,Automatic,Premium Unleaded Petrol,Used,1998.0,White,5
12848354,Audi,SQ5,3.0 Tfsi Quattro,FY MY19,2019,2010s,84800.0,luxury,24585.0,moderate,Wagon,Automatic,Premium Unleaded Petrol,Used,2995.0,Blue,5
12848355,Bmw,520D,Luxury Line,F10 MY17,2017,2010s,49999.0,mid_range,69250.0,average,Sedan,Automatic,Diesel,Used,1995.0,Black,5
12848365,Holden,Barina,CD,TM MY18,2018,2010s,17990.0,economy,54646.0,moderate,Hatchback,Automatic,Unleaded Petrol,Used,1598.0,Grey,5
12848367,Isuzu,D-MAX,X-Terrain (4X4),RG MY22,2022,2020s,74443.0,premium,33.0,low,Crew Cab Utility,Automatic,Diesel,Used,2999.0,Orange,5
12848382,Mitsubishi,ASX,Aspire (2WD),XB MY13,2013,2010s,19913.0,economy,52266.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,1998.0,Red,5
12848383,Holden,Trax,LTZ,TJ,2014,2010s,18913.0,economy,30511.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,1796.0,Red,5
12848384,Toyota,Landcruiser Prado,GXL (4X4),KZJ120R,2005,2000s,19990.0,economy,320450.0,very_high,Wagon,Automatic,Diesel,Used,2982.0,Silver,8
12848392,Toyota,Kluger,GX (4X2),GSU50R,2018,2010s,32999.0,mid_range,91646.0,average,Wagon,Automatic,Unleaded Petrol,Used,3456.0,White,7
12848393,Nissan,Pathfinder,ST-L (4WD),R52 MY19 Series III,2019,2010s,43999.0,mid_range,37959.0,moderate,Wagon,Automatic,Premium Unleaded Petrol,Used,3498.0,White,7
12848400,Volkswagen,Tiguan,140 TDI Highline,5NA MY18,2018,2010s,49888.0,mid_range,34230.0,moderate,Wagon,Automatic,Diesel,Used,1968.0,White,5
12848401,Mg,ZST,Essence,MY22,2022,2020s,34690.0,mid_range,10.0,low,Wagon,Automatic,Unleaded Petrol,New In Stock,1349.0,Red,5
12848405,Mazda,2,NEO,DJ MY16,2017,2010s,19990.0,economy,42420.0,moderate,Hatchback,Automatic,Unleaded Petrol,Used,1496.0,Grey,5
12848406,Toyota,Landcruiser Prado,GXL (4X4),GDJ150R MY16,2015,2010s,44990.0,mid_range,161876.0,high,Wagon,Automatic,Diesel,Used,2753.0,Silver,7
12848415,Toyota,Hilux,SR5 (4X4),GUN126R MY19 Upgrade,2020,2020s,69990.0,premium,57264.0,moderate,Double Cab Pick Up,Automatic,Diesel,Used,2753.0,White,5
12848416,Ford,Focus,ST2,LZ,2017,2010s,38990.0,mid_range,98871.0,average,Hatchback,Manual,Premium Unleaded Petrol,Used,1999.0,Grey,5
12848423,Holden,Colorado,LT (4X4),RG MY19,2018,2010s,34800.0,mid_range,170885.0,high,Crew Cab Pickup,Automatic,Diesel,Used,2776.0,Silver,5
12848424,Suzuki,Swift,Sport,FZ,2012,2010s,12500.0,budget,163987.0,high,Hatchback,Manual,Unleaded Petrol,Used,1586.0,Silver,5
12848425,Toyota,Corolla,Ascent Sport,ZRE182R MY15,2016,2010s,21888.0,economy,74216.0,average,Hatchback,Automatic,Unleaded Petrol,Used,1798.0,Black,5
12848426,Mazda,2,NEO,DE MY11,2011,2010s,9888.0,budget,132106.0,high,Hatchback,Manual,Unleaded Petrol,Used,1498.0,Black,5
12848428,Toyota,Corolla,Ascent,ZRE182R,2014,2010s,13990.0,budget,59974.0,moderate,Hatchback,Manual,Unleaded Petrol,Used,1798.0,Brown,5
12848429,Ford,Ranger,XL 3.2 (4X4),PX Mkii,2015,2010s,29999.0,economy,245153.0,very_high,Crew Cab Chassis,Manual,Diesel,Used,3198.0,White,5
12848430,Mercedes-Benz,ML300,CDI (4X4),W164 09 Upgrade,2010,2010s,21000.0,economy,170000.0,high,Wagon,Automatic,Diesel,Used,2987.0,Black,5
12848456,Mitsubishi,Eclipse Cross,ES (2WD),YA MY18,2018,2010s,25990.0,economy,80894.0,average,Wagon,Automatic,Unleaded Petrol,Used,1499.0,Red,5
12848469,Kia,Sportage,SI (fwd),QL MY19,2019,2010s,28999.0,economy,68694.0,average,Wagon,Automatic,Unleaded Petrol,Used,1999.0,Silver,5
12848476,Volkswagen,Golf,77 TDI Bluemotion,1K MY11,2011,2010s,9950.0,budget,238009.0,very_high,Hatchback,Manual,Diesel,Used,1598.0,White,5
12848480,Jeep,Grand Cherokee,Limited (4X4),WK MY15,2015,2010s,18950.0,economy,241642.0,very_high,Wagon,Automatic,Diesel,Used,2987.0,White,5
12848489,Toyota,Fortuner,Crusade,GUN156R,2017,2010s,58990.0,premium,54209.0,moderate,Wagon,Automatic,Diesel,Used,2753.0,White,7
12848491,Holden,Commodore,SV6,VE,2006,2000s,10999.0,budget,135154.0,high,Sedan,Automatic,Unleaded Petrol,Used,3565.0,Blue,5
12848492,Subaru,Forester,2.0D,MY11,2011,2010s,10999.0,budget,234664.0,very_high,Wagon,Manual,Diesel,Used,1998.0,Grey,5
12848504,Mitsubishi,Triton,GLS (4X4),MQ MY17,2017,2010s,30800.0,mid_range,132976.0,high,Dual Cab Utility,Automatic,Diesel,Used,2440.0,White,5
12848506,Ford,Mustang,2.3 Gtdi,FN MY21.5,2021,2020s,62990.0,premium,6402.0,low,Fastback,Manual,Unleaded Petrol,Used,2261.0,White,4
12848507,Nissan,X-Trail,ST-L (4WD) N-Sport,T32 Series 2,2018,2010s,34990.0,mid_range,69800.0,average,Wagon,Automatic,Unleaded Petrol,Used,2488.0,Silver,5
12848508,Holden,Colorado,LTZ (4X4),RG MY20,2020,2020s,53990.0,premium,69159.0,average,Crew Cab Pickup,Automatic,Diesel,Used,2776.0,White,5
12848513,Ford,Falcon,XR6,FG,2010,2010s,13986.0,budget,231866.0,very_high,Sedan,Automatic,Unleaded Petrol,Used,3984.0,Grey,5
12848514,Isuzu,D-MAX,SX (4X4),TF MY18,2018,2010s,36999.0,mid_range,149980.0,high,Crew Cab Chassis,Manual,Diesel,Used,2999.0,White,5
12848516,Mitsubishi,Pajero,GLX LWB (4X4),NX MY16,2015,2010s,42999.0,mid_range,39468.0,moderate,Wagon,Automatic,Diesel,Used,3200.0,White,7
12848544,Hyundai,I30,Tourer Active 1.6 GDI,GD,2015,2010s,17990.0,economy,75327.0,average,Wagon,Automatic,Unleaded Petrol,Used,1591.0,Blue,5
12848545,Ford,Territory,TX (rwd),SZ,2012,2010s,13750.0,budget,171963.0,high,Wagon,Automatic,Diesel,Used,2720.0,Blue,5
12848557,Renault,Arkana,Intens,XJL MY22,2022,2020s,46374.0,mid_range,8.0,low,Coupe,Automatic,Unleaded Petrol,New In Stock,1333.0,Grey,5
12848558,Renault,Arkana,Intens,XJL MY22,2022,2020s,46374.0,mid_range,8.0,low,Coupe,Automatic,Unleaded Petrol,New In Stock,1333.0,Black,5
12848560,Toyota,Corolla,Ascent Sport,ZRE182R MY17,2017,2010s,26990.0,economy,77778.0,average,Hatchback,Automatic,Unleaded Petrol,Used,1798.0,White,5
12848568,Hyundai,I20,Active,PB MY14,2014,2010s,11990.0,budget,133065.0,high,Hatchback,Manual,Unleaded Petrol,Used,1396.0,White,5
12848569,Toyota,RAV4,GX (2WD),ZSA42R MY14 Upgrade,2014,2010s,24990.0,economy,124000.0,high,Wagon,Automatic,Unleaded Petrol,Used,1987.0,Silver,5
12848570,Hyundai,Venue,Active,Qx.v4 MY22,2021,2020s,27990.0,economy,14935.0,low,Wagon,Automatic,Unleaded Petrol,Used,1591.0,White,5
12848571,Holden,Colorado,LS (4X4),RG MY16,2015,2010s,31990.0,mid_range,194726.0,high,Crew Cab Chassis,Automatic,Diesel,Used,2776.0,Red,5
12848572,Hyundai,Venue,Elite ((sunroof),Qx.v3 MY21,2020,2020s,32990.0,mid_range,13937.0,low,Wagon,Automatic,Unleaded Petrol,Used,1591.0,Blue,5
12848575,Kia,Stinger,GT (black Leather),CK PE MY22,2022,2020s,69990.0,premium,10781.0,low,Sedan,Automatic,Unleaded Petrol,Used,3342.0,White,5
12848577,Jeep,Renegade,Trailhawk,BU,2016,2010s,28980.0,economy,91088.0,average,Wagon,Automatic,Premium Unleaded Petrol,Used,2360.0,Orange,5
12848579,Lexus,LX600,F Sport,VJA310R,2022,2020s,265980.0,luxury,8902.0,low,Wagon,Automatic,Premium Unleaded Petrol,Used,3445.0,Black,5
12848581,Nissan,X-Trail,ST (fwd),T31 MY11,2011,2010s,9990.0,budget,192073.0,high,Wagon,Manual,Unleaded Petrol,Used,1997.0,Silver,5
12848598,Toyota,Yaris,YR,NCP130R,2013,2010s,13999.0,budget,99913.0,average,Hatchback,Automatic,Unleaded Petrol,Used,1299.0,Silver,5
12848626,Hyundai,I30,N Line Premium,CN7.V1 MY21,2020,2020s,39888.0,mid_range,19945.0,low,Sedan,Automatic,Unleaded Petrol,Used,1598.0,White,5
12848648,Honda,Jazz,VTI,GK MY17,2017,2010s,18990.0,economy,47051.0,moderate,Hatchback,Automatic,Unleaded Petrol,Used,1497.0,White,5
12848649,Kia,Carnival,S,YP PE MY20,2019,2010s,40990.0,mid_range,60015.0,average,Wagon,Automatic,Unleaded Petrol,Used,3342.0,White,8
12848650,Toyota,Landcruiser Prado,GXL (4X4),GDJ150R MY18,2019,2010s,67990.0,premium,64809.0,average,Wagon,Automatic,Diesel,Used,2755.0,White,7
12848656,Kia,Sorento,SLI (4X4),UM MY17,2017,2010s,39990.0,mid_range,97541.0,average,Wagon,Automatic,Diesel,Used,2199.0,White,7
12848657,Toyota,RAV4,GXL (2WD),ZSA42R MY16,2015,2010s,26990.0,economy,90198.0,average,Wagon,Automatic,Unleaded Petrol,Used,1987.0,White,5
12848658,Hyundai,I45,Premium,YF MY11,2011,2010s,6500.0,budget,157581.0,high,Sedan,Automatic,Unleaded Petrol,Used,2359.0,Grey,5
12848692,Audi,A3,Sportback 1.8 Tfsi Ambition,8P MY09,2009,2000s,10995.0,budget,100454.0,average,Hatchback,Automatic,Premium Unleaded Petrol,Used,1798.0,Silver,5
12848695,Porsche,911,Carrera S,997,2006,2000s,144900.0,luxury,45605.0,moderate,Coupe,Manual,Premium Unleaded Petrol,Used,3824.0,Grey,4
12848702,Ldv,T60,Luxe (4X4),SKC8 MY21,2021,2020s,36666.0,mid_range,35182.0,moderate,Double Cab Utility,Automatic,Diesel,Used,2776.0,Black,5
12848703,Ford,Ranger,XLT 3.2 (4X4),PX Mkii MY17 Update,2017,2010s,43800.0,mid_range,162016.0,high,Dual Cab Utility,Automatic,Diesel,Used,3198.0,Black,5
12848711,Jeep,Gladiator,Rubicon (4X4),JT MY22,2022,2020s,78990.0,premium,18064.0,low,Dual Cab Utility,Automatic,Unleaded Petrol,Used,3604.0,Grey,5
12848712,Isuzu,D-MAX,X-Terrain (4X4),RG MY21,2021,2020s,65990.0,premium,50099.0,moderate,Crew Cab Utility,Automatic,Diesel,Used,2999.0,Blue,5
12848714,Mitsubishi,Triton,GLX,MN MY11,2010,2010s,13990.0,budget,304719.0,very_high,Double Cab Utility,Automatic,Diesel,Used,2477.0,White,5
12848715,Ford,Ranger,Wildtrak X 2.0 (4X4),PX Mkiii MY21.25,2021,2020s,64990.0,premium,75849.0,average,Double Cab Pick Up,Automatic,Diesel,Used,1996.0,Orange,5
12848726,Mazda,BT-50,XT (4X2),MY13,2014,2010s,19500.0,economy,171555.0,high,Freestyle Cab Chassis,Manual,Diesel,Used,3196.0,White,4
12848728,Nissan,X-Trail,ST (fwd),T32,2014,2010s,12888.0,budget,177948.0,high,Wagon,Manual,Unleaded Petrol,Used,1997.0,Red,5
12848730,Toyota,Camry,Altise,ASV50R MY16,2017,2010s,23500.0,economy,82000.0,average,Sedan,Automatic,Unleaded Petrol,Used,2494.0,White,5
12848735,Honda,Civic,VTI-LX,MY17,2018,2010s,28899.0,economy,48767.0,moderate,Hatchback,Automatic,Unleaded Petrol,Used,1498.0,Grey,5
12848741,Hyundai,Tucson,Elite (awd),TLE,2017,2010s,31470.0,mid_range,70897.0,average,Wagon,Automatic,Unleaded Petrol,Used,1591.0,White,5
12848742,Nissan,Murano,TI,Z51,2010,2010s,11000.0,budget,181234.0,high,Wagon,Automatic,Unleaded Petrol,Used,3498.0,Gloss,5
12848756,Holden,Barina,CD,TM MY13,2013,2010s,7800.0,budget,132482.0,high,Hatchback,Automatic,Unleaded Petrol,Used,1598.0,White,5
12848758,Toyota,Hiace,LWB,KDH201R MY16,2017,2010s,34890.0,mid_range,129863.0,high,Van,Manual,Diesel,Used,2982.0,Blue,2
12848760,Suzuki,SX4,S,GY,2008,2000s,8999.0,budget,205466.0,very_high,Hatchback,Automatic,Unleaded Petrol,Used,1995.0,Silver,5
12848768,Nissan,Patrol,TI (4X4),Y62 Series 5 MY22,2022,2020s,92800.0,luxury,7909.0,low,Wagon,Automatic,Premium Unleaded Petrol,Used,5552.0,Grey,8
12848786,Volkswagen,Polo,77 TSI Comfortline,6R MY12,2012,2010s,14988.0,budget,83531.0,average,Hatchback,Automatic,Premium Unleaded Petrol,Used,1197.0,Grey,5
12848787,Holden,Barina,CD,TM MY13,2012,2010s,6800.0,budget,178374.0,high,Sedan,Automatic,Unleaded Petrol,Used,1598.0,Silver,5
12848789,Toyota,Corolla,Ascent,ZRE152R,2007,2000s,7550.0,budget,274978.0,very_high,Hatchback,Manual,Unleaded Petrol,Used,1798.0,White,5
12848790,Honda,Odyssey,VTI-L,RC MY20,2020,2020s,49990.0,mid_range,20530.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,2356.0,Grey,7
12848795,Hyundai,IX35,Highlander (awd),LM Series II,2015,2010s,18890.0,economy,200714.0,very_high,Wagon,Automatic,Diesel,Used,1995.0,Silver,5
12848796,Porsche,911,Carrera,996,2002,2000s,81900.0,luxury,133329.0,high,Coupe,Automatic,Premium Unleaded Petrol,Used,3596.0,Blue,4
12848798,Mercedes-Benz,GLA45,AMG 4Matic,X156 MY15,2015,2010s,49800.0,mid_range,66477.0,average,Wagon,Automatic,Premium Unleaded Petrol,Used,1991.0,Black,5
12848800,Mazda,2,NEO,DJ MY16,2017,2010s,16990.0,economy,49657.0,moderate,Hatchback,Automatic,Unleaded Petrol,Used,1496.0,Grey,5
12848802,Mitsubishi,Pajero,GLX LWB (4X4),NW MY14,2013,2010s,31999.0,mid_range,67689.0,average,Wagon,Manual,Diesel,Used,3200.0,White,5
12848806,Holden,Commodore,SV6,VE MY09.5,2009,2000s,16990.0,economy,115072.0,average,Sedan,Automatic,Unleaded Petrol,Used,3565.0,Blue,5
12848808,Nissan,Pulsar,ST,B17,2015,2010s,11999.0,budget,76376.0,average,Sedan,Automatic,Unleaded Petrol,Used,1798.0,Grey,5
12848809,Volkswagen,Tiguan,Allspace 132 TSI Comfortline,5NA MY18,2018,2010s,36990.0,mid_range,84368.0,average,Wagon,Automatic,Premium Unleaded Petrol,Used,1984.0,Grey,7
12848816,Audi,A5,2.0 Tfsi Quattro,8T MY11,2011,2010s,26990.0,economy,90539.0,average,Coupe,Automatic,Premium Unleaded Petrol,Used,1984.0,Silver,4
12848817,Audi,A7,Spback 55 Tfsi Quattro(hybrid),4K MY19,2018,2010s,102990.0,luxury,27096.0,moderate,Sportback,Automatic,Premium Unleaded/Electric,Used,2995.0,Silver,5
12848821,Toyota,Landcruiser Prado,GXL (4X4),KDJ120R MY07,2007,2000s,17800.0,economy,365696.0,very_high,Wagon,Manual,Diesel,Used,2982.0,Silver,8
12848827,Porsche,Cayenne,Diesel,Series 2 MY16,2016,2010s,69990.0,premium,92765.0,average,Wagon,Automatic,Diesel,Used,2967.0,Grey,5
12848829,Mercedes-Benz,GLC250,D,253 MY18,2018,2010s,68990.0,premium,40027.0,moderate,Wagon,Automatic,Diesel,Used,2143.0,White,5
12848830,Holden,Colorado,LS (4X2),RG MY15,2015,2010s,19880.0,economy,215919.0,very_high,Cab Chassis,Manual,Diesel,Used,2776.0,White,2
12848831,Holden,Captiva,7 LTZ (awd),CG MY16,2016,2010s,19880.0,economy,91968.0,average,Wagon,Automatic,Diesel,Used,2231.0,Silver,7
12848832,Toyota,Kluger,Grande (4X2),GSU50R,2016,2010s,32880.0,mid_range,179682.0,high,Wagon,Automatic,Unleaded Petrol,Used,3456.0,Silver,7
12848833,Volvo,XC40,Ultimate B5 Dark Mhev,536 MY23,2022,2020s,75990.0,premium,12.0,low,Wagon,Automatic,Premium Unleaded Petrol,Demo,1969.0,Red,5
12848842,Nissan,X-Trail,ST (4X4),T31 Series 5,2012,2010s,14499.0,budget,165998.0,high,Wagon,Automatic,Unleaded Petrol,Used,2488.0,Grey,5
12848843,Volkswagen,Golf,92 TSI Trendline,AU MY16,2016,2010s,16499.0,economy,133956.0,high,Wagon,Automatic,Premium Unleaded Petrol,Used,1395.0,Blue,5
12848848,Nissan,X-Trail,ST (2WD),T32 Series 2,2018,2010s,25800.0,economy,65550.0,average,Wagon,Automatic,Unleaded Petrol,Used,2488.0,Black,5
12848849,Nissan,Navara,ST-X (4X4),NP300 D23,2015,2010s,31800.0,mid_range,174768.0,high,Dual Cab Utility,Manual,Diesel,Used,2298.0,White,5
12848850,Toyota,Corolla,Ascent,ZRE172R MY17,2018,2010s,22990.0,economy,84071.0,average,Sedan,Automatic,Unleaded Petrol,Used,1798.0,White,5
12848854,Volvo,XC60,B5 Momentum Mhev,246 MY22,2022,2020s,74990.0,premium,4079.0,low,Wagon,Automatic,Premium Unleaded/Electric,Demo,1969.0,Grey,5
12848862,Mitsubishi,Pajero Sport,Exceed (4X4),QE,2015,2010s,34999.0,mid_range,112099.0,average,Wagon,Automatic,Diesel,Used,2442.0,White,5
12848863,Isuzu,D-MAX,SX HI-Ride (4X4),TF MY15,2016,2010s,39999.0,mid_range,65612.0,average,Crew Cab Utility,Manual,Diesel,Used,2999.0,Silver,5
12848868,Ford,Falcon,XR6,FG X,2016,2010s,37000.0,mid_range,87063.0,average,Utility,Manual,Unleaded Petrol,Used,3984.0,Blue,2
12848869,Holden,Colorado 7,LTZ (4X4),RG MY16,2016,2010s,31000.0,mid_range,169004.0,high,Wagon,Automatic,Diesel,Used,2776.0,Red,7
12848870,Holden,Captiva,7 LX (4X4),CG MY12,2012,2010s,10000.0,budget,222843.0,very_high,Wagon,Automatic,Diesel,Used,2231.0,Black,7
12848872,Hyundai,I20,Active,PB MY14,2014,2010s,11999.0,budget,21732.0,moderate,Hatchback,Manual,Unleaded Petrol,Used,1396.0,Silver,5
12848874,Volkswagen,Amarok,V6 TDI 580 Ultimate,2H MY19,2019,2010s,68990.0,premium,35410.0,moderate,Dual Cab Utility,Automatic,Diesel,Used,2967.0,Grey,5
12848875,Ford,Transit Custom,320S Sport (swb),VN MY20.5,2020,2020s,58990.0,premium,24338.0,moderate,Van,Automatic,Diesel,Used,1995.0,White,3
12848877,Mitsubishi,Triton,GLX Plus (4X4),MQ MY17,2017,2010s,33000.0,mid_range,145000.0,high,Dual Cab Utility,Manual,Diesel,Used,2440.0,White,5
12848881,Holden,Commodore,SS-V,VF II,2016,2010s,49990.0,mid_range,122500.0,high,Sedan,Automatic,Premium Unleaded Petrol,Used,6200.0,Black,5
