count,forest,for_burns,fire_1617_any_fire,fire_1617_unplanned,fire_1617_planned,fire_1718_any_fire,fire_1718_unplanned,fire_1718_planned,fire_1819_any_fire,fire_1819_unplanned,fire_1819_planned,fire_1920_any_fire,fire_1920_unplanned,fire_1920_planned,fire_2021_any_fire,fire_2021_unplanned,fire_2021_planned,total_years_burned,total_unplanned_burns,total_planned_burns,always_burned,any_unplanned_fire,for_ten_MUF,for_ten_NCR,for_ten_ND,for_ten_OCL,for_ten_PRIV,for_ten_Unknown,for_catego_Native forest,for_catego_Non-forest,for_catego_Other forest,state_NSW,state_NT,state_Qld,state_SA,state_Tas,state_Unknown,state_Vic,state_WA
2164,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,5,2,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7796,1,4,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,5,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
676,1,4,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,5,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,1,3,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,5,1,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
5,1,2,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,5,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
3,1,4,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,5,2,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1049,1,5,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,5,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,1,5,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,5,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3024,1,2,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
78868,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21,1,2,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,5,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
985,1,5,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,5,1,4,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5,1,4,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,5,1,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6,1,4,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,5,3,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13,1,5,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,5,3,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2568,1,4,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,5,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
12,1,3,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,5,0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
500,1,4,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,5,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1995,1,4,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
153,1,2,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
260,1,4,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22,1,3,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,1,4,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,5,3,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1,3,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,2,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,5,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1663,1,2,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7,1,3,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35,1,3,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,5,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
72,1,2,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
274,1,3,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6486,1,4,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,5,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,1,2,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
247,1,4,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,5,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12,1,5,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,5,1,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,1,4,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,5,1,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
150,1,3,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
592,1,3,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
57,1,2,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,1,3,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,5,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8,1,5,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,5,3,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,1,4,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,5,2,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4,1,4,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11,1,5,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,5,1,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
74,1,4,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,5,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7,1,4,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,1,2,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11,1,3,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
117,1,3,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
16329,1,3,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10148,1,2,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,5,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
37,1,3,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2426,1,3,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
117,1,3,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
917,1,3,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3293,1,4,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5490,1,3,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15,1,4,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
441,1,3,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,5,1,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4,1,3,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,5,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6,1,5,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,5,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,5,1,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2,1,4,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,5,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5,1,4,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,5,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5,1,3,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,5,1,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
12,1,2,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,5,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1133,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,5,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
765,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1419,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,1,3,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,5,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,1,3,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,5,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3488,1,4,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,5,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2638,1,3,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,2,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4992,1,3,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,5,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,1,3,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,4,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,5,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,1,2,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,5,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2,1,4,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,5,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,5,1,4,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3546,1,4,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,3,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,5,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,1,5,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,5,2,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
312,1,4,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10,1,4,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
159,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,5,3,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
23,1,5,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,5,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
269,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11,1,3,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32,1,4,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14702,1,2,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1404,1,3,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
363,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,5,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
21,1,3,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
30,1,3,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13,1,4,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,5,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
24,1,2,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,1,4,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7,1,4,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
203,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,5,4,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
198,1,5,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,5,4,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
98,1,2,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3532,1,5,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,5,2,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
55,1,3,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,5,3,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1008,1,3,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7908,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1384,1,2,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1175,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,5,2,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
15,1,3,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,5,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
27,1,3,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,5,0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
257,1,2,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,5,0,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
462,1,2,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,5,0,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
102,1,2,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,5,0,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
225,1,3,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,5,0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
241,1,2,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,5,0,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
83,1,4,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,5,4,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1497,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,5,4,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
154,1,3,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14,1,3,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2697,1,4,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22,1,4,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,1,3,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
241,1,4,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,5,2,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
140,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
24,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,5,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,3,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,5,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3,1,4,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,5,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3811,1,3,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
70,1,3,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,5,0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
69,1,2,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,5,0,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
72,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,5,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
72,1,3,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,5,0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
43,1,5,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,5,1,4,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13,1,5,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,5,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
29,1,5,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,5,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
407,1,2,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,5,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2,1,4,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,5,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
197,1,3,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18,1,3,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,5,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
303,1,3,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,5,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
116,1,3,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,5,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
239,1,4,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,5,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
27,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,5,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,1,3,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,5,1,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
20,1,2,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
68,1,3,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,5,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
446,1,2,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,5,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9,1,3,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17,1,3,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
285,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,5,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
57,1,2,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4,1,3,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,1,3,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,3,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,5,0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
3,1,2,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,5,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7,1,2,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
177,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
792,1,4,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5605,1,3,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,3,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
81,1,2,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,4,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
161,1,3,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,5,0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1226,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
448,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
72,1,3,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,1,4,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,5,2,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
122,1,2,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
